stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Voin palata lctddy aikaisemmin.,0,0,Shift_L,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,188,1,V,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,312,2,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,468,3,o,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,562,4,i,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,780,5,n,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,1217,6,BackSpace,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,1404,7,BackSpace,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,1560,8,BackSpace,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,1748,9,BackSpace,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2153,10,o,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2278,11,i,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2496,12,n,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2652,13,space,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2777,14,p,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2902,15,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,2996,16,l,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,3120,17,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,3245,18,t,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,3651,19,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,3900,20,space,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,4930,21,l,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,5398,22,c,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,6396,23,t,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,6927,24,d,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,7052,25,d,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,7208,26,y,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,7800,27,space,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,7956,28,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,8111,29,i,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,8331,30,k,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,8486,31,a,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,8674,32,i,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9017,33,s,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9203,34,e,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9360,35,m,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9516,36,m,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9641,37,i,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,9766,38,n,Voin palata lctddy aikaisemmin.
0,Voin palata lctddy aikaisemmin.,10016,39,period,Voin palata lctddy aikaisemmin.
1,Torstai sopii uchedt minulle paremmin.,0,0,Shift_L,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,219,1,T,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,437,2,o,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,624,3,r,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,936,4,t,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,1435,5,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,1810,6,s,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,1966,7,t,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,2091,8,a,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,2371,9,i,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,2621,10,space,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,2746,11,s,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,3120,12,p,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,3775,13,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,4150,14,o,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,4399,15,p,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,4680,16,i,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,4867,17,i,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,5710,18,space,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,5991,19,u,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,6271,20,c,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,6833,21,h,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,8050,22,d,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,9267,23,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,9516,24,e,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,11107,25,d,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,11388,26,t,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,11638,27,space,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,11950,28,m,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12137,29,i,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12262,30,n,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12355,31,u,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12574,32,l,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12823,33,e,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,12948,34,space,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,13354,35,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,13634,36,l,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,13978,37,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14103,38,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14351,39,l,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14508,40,e,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14633,41,space,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14883,42,a,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,14914,43,p,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,15226,44,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,15319,45,BackSpace,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,15663,46,p,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,15850,47,a,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16037,48,r,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16162,49,e,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16287,50,m,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16411,51,m,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16567,52,i,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,16692,53,n,Torstai sopii uchedt minulle paremmin.
1,Torstai sopii uchedt minulle paremmin.,17410,54,period,Torstai sopii uchedt minulle paremmin.
2,Onko hän xlndns valmis vielä?,0,0,Shift_L,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,187,1,O,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,374,2,n,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,468,3,k,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,624,4,o,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,779,5,space,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,998,6,h,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,1216,7,adiaeresis,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,1434,8,n,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,1871,9,space,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,2371,10,x,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,2651,11,l,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,4430,12,n,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,5584,13,d,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,5927,14,n,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,6207,15,s,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,6457,16,space,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,6801,17,v,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,6926,18,a,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7019,19,l,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7144,20,m,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7269,21,i,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7363,22,s,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7519,23,space,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7644,24,v,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7799,25,i,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,7924,26,e,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,8018,27,l,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,8143,28,adiaeresis,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,8580,29,Shift_L,Onko hän xlndns valmis vielä?
2,Onko hän xlndns valmis vielä?,8766,30,question,Onko hän xlndns valmis vielä?
3,Mikä vtljjo tämä on?,0,0,Shift_L,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,123,1,M,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,311,2,i,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,467,3,k,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,623,4,adiaeresis,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,872,5,space,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,1496,6,v,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,2214,7,t,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,2776,8,l,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,3026,9,j,Mikä vtljjo tämä on?
3,Mikä vtljjo tämä on?,3151,10,j,Mikä vtljjo tämä on?
