stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Aioin dawuva osallistua.,0,0,Shift_R,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,218,1,A,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,562,2,i,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,717,3,o,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,904,4,i,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,1154,5,n,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,1372,6,space,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,1779,7,d,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,1966,8,a,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,2559,9,w,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,2776,10,i,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,3182,11,BackSpace,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,3431,12,u,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,3618,13,v,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,3743,14,a,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,3899,15,space,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4149,16,o,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4336,17,s,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4430,18,a,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4586,19,l,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4743,20,l,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,4930,21,i,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,5023,22,s,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,5210,23,t,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,5303,24,u,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,5523,25,a,Aioin dawuva osallistua.
0,Aioin dawuva osallistua.,7019,26,period,Aioin dawuva osallistua.
1,Luulen tämän blpsdt olevan hyvä.,0,0,Shift_L,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,156,1,L,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,406,2,u,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,531,3,u,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,749,4,l,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,842,5,e,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,1029,6,n,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,2246,7,space,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,2776,8,t,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,2963,9,adiaeresis,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,3276,10,m,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,3432,11,adiaeresis,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,3682,12,n,Luulen tämän blpsdt olevan hyvä.
1,Luulen tämän blpsdt olevan hyvä.,3963,13,space,Luulen tämän blpsdt olevan hyvä.
