stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Tapahtuiko tuo?,0,0,Shift_L,Tapahtuiko tuo?
0,Tapahtuiko tuo?,187,1,T,Tapahtuiko tuo?
0,Tapahtuiko tuo?,312,2,a,Tapahtuiko tuo?
0,Tapahtuiko tuo?,562,3,p,Tapahtuiko tuo?
0,Tapahtuiko tuo?,749,4,a,Tapahtuiko tuo?
0,Tapahtuiko tuo?,843,5,h,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1061,6,t,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1186,7,u,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1279,8,i,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1529,9,k,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1623,10,o,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1746,11,space,Tapahtuiko tuo?
0,Tapahtuiko tuo?,1935,12,t,Tapahtuiko tuo?
0,Tapahtuiko tuo?,2153,13,u,Tapahtuiko tuo?
0,Tapahtuiko tuo?,2215,14,o,Tapahtuiko tuo?
0,Tapahtuiko tuo?,2715,15,Shift_L,Tapahtuiko tuo?
0,Tapahtuiko tuo?,2838,16,question,Tapahtuiko tuo?
1,Tämä näyttää hyvältä.,0,0,Shift_L,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,187,1,T,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,375,2,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,562,3,m,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,687,4,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,904,5,space,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,1092,6,n,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,1217,7,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,1404,8,y,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,1591,9,t,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,1746,10,t,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,2091,11,quoteright,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,2309,12,quoteright,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,2871,13,BackSpace,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,2994,14,BackSpace,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,3775,15,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,3963,16,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,4305,17,space,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,4618,18,h,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,4805,19,y,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,4930,20,v,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,5055,21,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,5273,22,l,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,5460,23,t,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,5710,24,adiaeresis,Tämä näyttää hyvältä.
1,Tämä näyttää hyvältä.,6052,25,period,Tämä näyttää hyvältä.
2,Luulen tämän olevan hyvä.,0,0,Shift_L,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,155,1,L,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,374,2,u,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,499,3,u,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,624,4,l,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,779,5,e,Luulen tämän olevan hyvä.
2,Luulen tämän olevan hyvä.,935,6,n,Luulen tämän olevan hyvä.
