stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Pitääkö meidän zydfzz jutella?,0,0,Shift_L,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,156,1,P,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,406,2,i,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,562,3,t,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,654,4,adiaeresis,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,842,5,adiaeresis,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,998,6,k,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,1092,7,odiaeresis,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,1154,8,space,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,1310,9,m,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,1435,10,e,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,1435,11,i,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2092,12,d,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2154,13,adiaeresis,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2248,14,n,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2342,15,space,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2623,16,z,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2779,17,y,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,2935,18,d,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,3184,19,f,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,3434,20,z,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,3590,21,z,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,3715,22,space,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,4807,23,j,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,4932,24,u,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5025,25,t,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5088,26,e,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5180,27,l,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5305,28,l,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5400,29,a,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5680,30,Shift_L,Pitääkö meidän zydfzz jutella?
0,Pitääkö meidän zydfzz jutella?,5743,31,question,Pitääkö meidän zydfzz jutella?
1,Kiitos vwmbqq huolenpidostasi.,0,0,Shift_L,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,437,1,K,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,718,2,i,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,1186,3,i,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,1310,4,t,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,1435,5,o,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,1934,6,s,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,2028,7,space,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,2371,8,v,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,2590,9,w,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,2776,10,m,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,3120,11,b,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,3370,12,q,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,3557,13,q,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,3682,14,space,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,3993,15,h,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4150,16,u,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4243,17,o,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4399,18,l,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4462,19,e,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4555,20,n,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4742,21,p,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4835,22,i,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,4930,23,d,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5085,24,o,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5210,25,s,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5304,26,t,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5429,27,a,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5522,28,s,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5677,29,i,Kiitos vwmbqq huolenpidostasi.
1,Kiitos vwmbqq huolenpidostasi.,5897,30,period,Kiitos vwmbqq huolenpidostasi.
2,Kunhan pelleilen gvjbhj kanssasi!,0,0,Shift_L,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,124,1,K,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,374,2,u,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,436,3,n,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,654,4,h,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,748,5,a,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,842,6,n,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,936,7,space,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1154,8,p,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1279,9,e,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1371,10,l,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1528,11,l,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1621,12,e,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1746,13,i,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1809,14,l,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,1934,15,e,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,2059,16,n,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,2151,17,space,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,2401,18,g,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,2651,19,v,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,2870,20,j,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3243,21,b,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3400,22,h,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3618,23,j,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3712,24,space,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3868,25,k,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,3962,26,a,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4055,27,n,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4180,28,s,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4305,29,s,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4368,30,a,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4555,31,s,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4680,32,i,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,4867,33,Shift_L,Kunhan pelleilen gvjbhj kanssasi!
2,Kunhan pelleilen gvjbhj kanssasi!,5365,34,exclam,Kunhan pelleilen gvjbhj kanssasi!
3,Kuinka ohswet voit?,0,0,Shift_L,Kuinka ohswet voit?
3,Kuinka ohswet voit?,531,1,K,Kuinka ohswet voit?
3,Kuinka ohswet voit?,936,2,u,Kuinka ohswet voit?
3,Kuinka ohswet voit?,999,3,i,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1217,4,n,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1279,5,k,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1342,6,a,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1467,7,space,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1623,8,o,Kuinka ohswet voit?
3,Kuinka ohswet voit?,1684,9,h,Kuinka ohswet voit?
3,Kuinka ohswet voit?,2278,10,s,Kuinka ohswet voit?
3,Kuinka ohswet voit?,2496,11,w,Kuinka ohswet voit?
3,Kuinka ohswet voit?,2683,12,e,Kuinka ohswet voit?
3,Kuinka ohswet voit?,3993,13,t,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4055,14,space,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4337,15,v,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4430,16,o,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4462,17,i,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4587,18,t,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4774,19,Shift_L,Kuinka ohswet voit?
3,Kuinka ohswet voit?,4835,20,question,Kuinka ohswet voit?
4,Missä evvphq olet?,0,0,Shift_L,Missä evvphq olet?
4,Missä evvphq olet?,623,1,M,Missä evvphq olet?
4,Missä evvphq olet?,872,2,i,Missä evvphq olet?
4,Missä evvphq olet?,997,3,s,Missä evvphq olet?
4,Missä evvphq olet?,1153,4,s,Missä evvphq olet?
4,Missä evvphq olet?,1215,5,adiaeresis,Missä evvphq olet?
4,Missä evvphq olet?,1340,6,space,Missä evvphq olet?
4,Missä evvphq olet?,1465,7,e,Missä evvphq olet?
4,Missä evvphq olet?,1590,8,v,Missä evvphq olet?
4,Missä evvphq olet?,1746,9,v,Missä evvphq olet?
4,Missä evvphq olet?,1934,10,p,Missä evvphq olet?
4,Missä evvphq olet?,2089,11,h,Missä evvphq olet?
4,Missä evvphq olet?,2214,12,q,Missä evvphq olet?
4,Missä evvphq olet?,2307,13,space,Missä evvphq olet?
4,Missä evvphq olet?,2495,14,o,Missä evvphq olet?
4,Missä evvphq olet?,2651,15,l,Missä evvphq olet?
4,Missä evvphq olet?,2744,16,e,Missä evvphq olet?
4,Missä evvphq olet?,2807,17,t,Missä evvphq olet?
4,Missä evvphq olet?,2994,18,Shift_L,Missä evvphq olet?
4,Missä evvphq olet?,3025,19,question,Missä evvphq olet?
5,Pidä minut oahpnh ajan tasalla!,0,0,Shift_L,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,93,1,P,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,364,2,i,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,458,3,d,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,552,4,adiaeresis,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,676,5,space,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,769,6,m,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,926,7,i,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1113,8,n,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1207,9,u,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1332,10,t,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1394,11,space,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1611,12,o,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1736,13,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,1861,14,h,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,2111,15,p,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,2330,16,n,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,2641,17,h,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,2923,18,space,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3172,19,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3266,20,j,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3360,21,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3453,22,n,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3547,23,space,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3703,24,t,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3765,25,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,3952,26,s,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4046,27,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4140,28,l,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4296,29,l,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4420,30,a,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4575,31,Shift_R,Pidä minut oahpnh ajan tasalla!
5,Pidä minut oahpnh ajan tasalla!,4670,32,exclam,Pidä minut oahpnh ajan tasalla!
6,"Kiitos, jvhslb hyvää työtä.",0,0,Shift_L,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",156,1,K,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",437,2,i,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",593,3,i,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",686,4,t,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",780,5,o,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",905,6,s,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1029,7,comma,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1154,8,space,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1341,9,j,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1497,10,v,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1653,11,h,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",1965,12,s,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",2184,13,l,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",2465,14,b,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",2558,15,space,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",2777,16,h,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",2964,17,y,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3057,18,v,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3120,19,adiaeresis,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3276,20,adiaeresis,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3369,21,space,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3525,22,t,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3619,23,y,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3650,24,odiaeresis,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3775,25,t,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",3869,26,adiaeresis,"Kiitos, jvhslb hyvää työtä."
6,"Kiitos, jvhslb hyvää työtä.",4274,27,period,"Kiitos, jvhslb hyvää työtä."
7,Hyvää lomaa qalpag sinullekin.,0,0,Shift_L,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,93,1,H,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,280,2,y,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,405,3,v,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,467,4,adiaeresis,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,623,5,adiaeresis,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,717,6,space,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,810,7,l,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,998,8,o,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,1060,9,m,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,1122,10,a,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,1310,11,a,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,1372,12,space,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,1653,13,q,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,2152,14,a,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,2246,15,l,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,3182,16,p,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,3525,17,a,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,3618,18,g,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,3806,19,space,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,3993,20,s,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4056,21,i,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4150,22,n,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4275,23,u,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4493,24,l,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4618,25,l,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4711,26,e,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4805,27,k,Hyvää lomaa qalpag sinullekin.
7,Hyvää lomaa qalpag sinullekin.,4961,28,i,Hyvää lomaa qalpag sinullekin.
