stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Luulen tämän blpsdt olevan hyvä.,0,0,Shift_R,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,156,1,L,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,500,2,u,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,624,3,u,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,779,4,l,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,874,5,e,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,1029,6,n,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,1124,7,space,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,1373,8,t,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,1779,9,m,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,2309,10,BackSpace,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,3276,11,adiaeresis,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,4088,12,m,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,4244,13,adiaeresis,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,4368,14,n,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,4462,15,space,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,5710,16,b,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,5897,17,l,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,7738,18,p,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,8361,19,s,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,8955,20,d,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,9141,21,t,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,9391,22,space,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,9548,23,o,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,9735,24,l,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,9828,25,e,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10016,26,v,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10108,27,a,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10203,28,n,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10265,29,space,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10702,30,h,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10858,31,y,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,10983,32,v,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,11045,33,adiaeresis,Luulen tämän blpsdt olevan hyvä.
0,Luulen tämän blpsdt olevan hyvä.,12324,34,period,Luulen tämän blpsdt olevan hyvä.
1,Käyttäydytkö prtowz lapsellisesti?,0,0,Shift_R,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,219,1,K,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,406,2,adiaeresis,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,624,3,y,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,1124,4,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,1279,5,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,1654,6,odiaeresis,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,2153,7,BackSpace,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,2403,8,adiaeresis,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,2963,9,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,4368,10,BackSpace,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,4960,11,y,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,5117,12,d,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,5273,13,y,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,5679,14,k,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,6084,15,BackSpace,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,6147,16,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,6334,17,k,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,6584,18,odiaeresis,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,6708,19,space,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,7208,20,p,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,7519,21,r,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,8081,22,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,9236,23,o,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,10016,24,w,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,10920,25,z,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,11170,26,space,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,11357,27,l,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,11482,28,a,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,11669,29,p,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,11950,30,s,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12012,31,e,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12167,32,l,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12262,33,l,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12324,34,i,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12855,35,s,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,12917,36,e,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,13136,37,s,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,13292,38,t,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,13416,39,i,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,14009,40,Shift_R,Käyttäydytkö prtowz lapsellisesti?
1,Käyttäydytkö prtowz lapsellisesti?,14196,41,question,Käyttäydytkö prtowz lapsellisesti?
2,Lähettäisitkö bnadtv minulle sähköpostia?,0,0,Shift_R,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,155,1,L,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,623,2,adiaeresis,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,747,3,h,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,935,4,e,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1184,5,t,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1309,6,t,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1465,7,adiaeresis,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1590,8,i,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1746,9,s,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,1871,10,i,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,2245,11,t,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,2588,12,k,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,2869,13,odiaeresis,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,2931,14,space,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,4679,15,b,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,5958,16,n,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,7081,17,a,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,7331,18,d,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,7643,19,t,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,8672,20,v,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,8828,21,space,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,9483,22,m,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,9546,23,i,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,9764,24,n,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,9921,25,u,Lähettäisitkö bnadtv minulle sähköpostia?
2,Lähettäisitkö bnadtv minulle sähköpostia?,10076,26,l,Lähettäisitkö bnadtv minulle sähköpostia?
