stimulus_index,stimulus,input_time_ms,input_index,key_symbol,transcribed_string
0,Pitääkö meidän jutella?,0,0,Shift_R,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,187,1,P,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,468,2,i,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,749,3,t,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,905,4,adiaeresis,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,999,5,adiaeresis,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,1279,6,k,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,1716,7,odiaeresis,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,1872,8,space,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,2278,9,m,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,2371,10,e,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,2496,11,i,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,2683,12,d,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,2964,13,n,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,3120,14,space,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,3432,15,BackSpace,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,3526,16,BackSpace,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,3994,17,adiaeresis,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,4493,18,n,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,4618,19,space,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,4930,20,j,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,5117,21,u,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,5398,22,e,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,5959,23,BackSpace,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,6334,24,t,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,6552,25,e,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,6739,26,l,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,6864,27,l,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,6958,28,a,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,7613,29,Shift_R,Pitääkö meidän jutella?
0,Pitääkö meidän jutella?,7831,30,question,Pitääkö meidän jutella?
1,Tulen takaisin perjantaina.,0,0,Shift_R,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,94,1,T,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,280,2,u,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,592,3,l,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,779,4,e,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,904,5,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,997,6,space,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1247,7,t,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1434,8,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1591,9,k,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1654,10,a,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1778,11,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,1903,12,s,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2339,13,i,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2496,14,n,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2558,15,space,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,2808,16,p,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,3026,17,e,Tulen takaisin perjantaina.
1,Tulen takaisin perjantaina.,3120,18,r,Tulen takaisin perjantaina.
