user_id,cond,wpm,sd,draw_wpm
P01,off,53.48805586935139,5,62.16382516283869
P01,off,53.48805586935139,5,49.08080557932156
P01,off,53.48805586935139,5,52.276408937071544
P01,off,53.48805586935139,5,57.09345889153303
P01,off,53.48805586935139,5,61.50372651289535
P01,off,53.48805586935139,5,50.603465179333156
P01,off,53.48805586935139,5,65.03274231147103
P01,off,53.48805586935139,5,44.54503679625671
P01,off,53.48805586935139,5,59.05193125560363
P01,off,53.48805586935139,5,54.37449173557986
P01,off,53.48805586935139,5,48.14378423516867
P01,off,53.48805586935139,5,63.46991483276969
P01,off,53.48805586935139,5,59.15083684463513
P01,off,53.48805586935139,5,40.29858983044893
P01,off,53.48805586935139,5,53.602776005011656
P01,off,53.48805586935139,5,55.83082457703218
P01,off,53.48805586935139,5,49.868463495454186
P01,off,53.48805586935139,5,54.968123068212535
P01,off,53.48805586935139,5,49.65299334140037
P01,off,53.48805586935139,5,54.09706164646436
P01,off,53.48805586935139,5,46.426190703997975
P01,off,53.48805586935139,5,53.19046774298761
P01,off,53.48805586935139,5,48.47089147469897
P01,off,53.48805586935139,5,56.882058061347706
P01,off,53.48805586935139,5,60.83709837719363
P01,off,53.48805586935139,5,58.149304925628826
P01,off,53.48805586935139,5,53.34721609355127
P01,off,53.48805586935139,5,62.48522419987889
P01,off,53.48805586935139,5,44.07258014375107
P01,off,53.48805586935139,5,53.14700449902052
P01,off,53.48805586935139,5,64.81322054328791
P01,off,53.48805586935139,5,60.72254421311065
P01,off,53.48805586935139,5,44.1577883377122
P01,off,53.48805586935139,5,60.51913210330766
P01,off,53.48805586935139,5,54.171874096773045
P01,off,53.48805586935139,5,52.71433393242445
P01,off,53.48805586935139,5,47.43016478288142
P01,off,53.48805586935139,5,58.696132091802255
P01,off,53.48805586935139,5,60.48596555287896
P01,off,53.48805586935139,5,51.180512543355746
P01,off,53.48805586935139,5,42.2393938907148
P01,off,53.48805586935139,5,49.40736222774571
P01,off,53.48805586935139,5,52.84668335646973
P01,off,53.48805586935139,5,56.6451690914254
P01,off,53.48805586935139,5,57.41079010414641
P01,off,53.48805586935139,5,50.87905828004276
P01,off,53.48805586935139,5,54.82157285301965
P01,off,53.48805586935139,5,49.74614779015465
P01,off,53.48805586935139,5,58.23155334373764
P01,off,53.48805586935139,5,55.10915315541307
P01,off,53.48805586935139,5,56.21563127676978
P01,off,53.48805586935139,5,53.12732339019465
P01,off,53.48805586935139,5,44.64952023690309
P01,off,53.48805586935139,5,51.830249198273805
P01,off,53.48805586935139,5,48.03517387211167
P01,off,53.48805586935139,5,63.24026019520747
P01,off,53.48805586935139,5,57.82725486529206
P01,off,53.48805586935139,5,51.801905652701386
P01,off,53.48805586935139,5,48.12951738967442
P01,off,53.48805586935139,5,59.93053999151554
P01,off,53.48805586935139,5,52.89004761551593
P01,off,53.48805586935139,5,53.70421300200841
P01,off,53.48805586935139,5,60.70838731282662
P01,off,53.48805586935139,5,57.81338202743751
P01,off,53.48805586935139,5,48.73295849162849
P01,off,53.48805586935139,5,57.07373037238857
P01,off,53.48805586935139,5,52.940870392812904
P01,off,53.48805586935139,5,57.601595540629376
P01,off,53.48805586935139,5,59.42690065347169
P01,off,53.48805586935139,5,55.375162255517736
P01,off,53.48805586935139,5,61.79001700315415
P01,off,53.48805586935139,5,53.967723456544924
P01,off,53.48805586935139,5,58.85085014514714
P01,off,53.48805586935139,5,51.867348032516574
P01,off,53.48805586935139,5,59.795907200195224
P01,off,53.48805586935139,5,52.29427160930702
P01,off,53.48805586935139,5,64.68272331318137
P01,off,53.48805586935139,5,55.56008310968026
P01,off,53.48805586935139,5,43.27153835935013
P01,off,53.48805586935139,5,52.33581330773361
P01,off,53.48805586935139,5,54.30396990795415
P01,off,53.48805586935139,5,53.97347135710595
P01,off,53.48805586935139,5,57.817204199916155
P01,off,53.48805586935139,5,58.38595652710527
P01,off,53.48805586935139,5,50.85963640016294
P01,off,53.48805586935139,5,52.08577991961204
P01,off,53.48805586935139,5,54.03347032052007
P01,off,53.48805586935139,5,52.91569690372311
P01,off,53.48805586935139,5,54.01016912297914
P01,off,53.48805586935139,5,46.28537118841458
P01,off,53.48805586935139,5,48.7787125376914
P01,off,53.48805586935139,5,51.67823925080664
P01,off,53.48805586935139,5,47.06053453580412
P01,off,53.48805586935139,5,47.34819664696078
P01,off,53.48805586935139,5,47.700157023970036
P01,off,53.48805586935139,5,50.43555739587162
P01,off,53.48805586935139,5,57.85986311483671
P01,off,53.48805586935139,5,50.80539116109131
P01,off,53.48805586935139,5,52.70742174224318
P01,off,53.48805586935139,5,64.33560725255896
P02,off,48.24222660232085,5,52.976839939491256
P02,off,48.24222660232085,5,47.571054902654936
P02,off,48.24222660232085,5,46.75201517608225
P02,off,48.24222660232085,5,42.22831273007624
P02,off,48.24222660232085,5,44.966710809925395
P02,off,48.24222660232085,5,47.70352086681978
P02,off,48.24222660232085,5,47.306502291005316
P02,off,48.24222660232085,5,48.329012661632994
P02,off,48.24222660232085,5,41.90332294329859
P02,off,48.24222660232085,5,50.72538145117217
P02,off,48.24222660232085,5,51.33895583720388
P02,off,48.24222660232085,5,41.120871010960855
P02,off,48.24222660232085,5,50.237433512290465
P02,off,48.24222660232085,5,44.00585740827815
P02,off,48.24222660232085,5,48.39617621107816
P02,off,48.24222660232085,5,47.721960336000144
P02,off,48.24222660232085,5,49.13856646302509
P02,off,48.24222660232085,5,48.28858635713853
P02,off,48.24222660232085,5,57.49763492982865
P02,off,48.24222660232085,5,47.09954873212374
P02,off,48.24222660232085,5,51.05083192919098
P02,off,48.24222660232085,5,48.329648608436386
P02,off,48.24222660232085,5,51.61396085649909
P02,off,48.24222660232085,5,50.425976041684365
P02,off,48.24222660232085,5,52.38688652296144
P02,off,48.24222660232085,5,50.57732447443934
P02,off,48.24222660232085,5,57.14946171861885
P02,off,48.24222660232085,5,50.17985285341115
P02,off,48.24222660232085,5,45.11388011169039
P02,off,48.24222660232085,5,40.428167152388404
P02,off,48.24222660232085,5,56.546337987086346
P02,off,48.24222660232085,5,52.97675534431061
P02,off,48.24222660232085,5,46.105406025659065
P02,off,48.24222660232085,5,53.419602308512225
P02,off,48.24222660232085,5,55.0513288804162
P02,off,48.24222660232085,5,51.4878421852673
P02,off,48.24222660232085,5,46.606165590767816
P02,off,48.24222660232085,5,51.804272526332845
P02,off,48.24222660232085,5,53.42395648004659
P02,off,48.24222660232085,5,55.17714939591468
P02,off,48.24222660232085,5,46.97666477637051
P02,off,48.24222660232085,5,47.58667786087053
P02,off,48.24222660232085,5,42.36514424488859
P02,off,48.24222660232085,5,46.90071534316834
P02,off,48.24222660232085,5,44.73183144838085
P02,off,48.24222660232085,5,52.86506357066549
P02,off,48.24222660232085,5,51.497809677581486
P02,off,48.24222660232085,5,48.51137110680825
P02,off,48.24222660232085,5,51.62156248040599
P02,off,48.24222660232085,5,45.61902206262627
P02,off,48.24222660232085,5,46.57985285341925
P02,off,48.24222660232085,5,51.52782450008961
P02,off,48.24222660232085,5,50.04657188618857
P02,off,48.24222660232085,5,52.691416271070935
P02,off,48.24222660232085,5,57.5277656738718
P02,off,48.24222660232085,5,52.4200431116086
